true_cluster,nearest_consensus,correct,div_own,div_nearest_other,div_to_0,div_to_1,div_to_2,div_to_3,div_to_4
1,1,True,0.8717602258307635,0.9338463847557992,,0.8717602258307635,0.9338463847557992,,0.9557547697093037
1,1,True,0.2160500742191473,0.25378179092605435,0.25378179092605435,0.2160500742191473,,,
1,0,False,0.01641591018090683,0.012857638843200271,0.012857638843200271,0.01641591018090683,,,
1,0,False,0.021558890405075696,0.01873002854514625,0.01873002854514625,0.021558890405075696,,,
1,0,False,0.03787782343945366,0.03351291983638397,0.03351291983638397,0.03787782343945366,,,
1,0,False,0.43660811072338573,0.1710692924327894,0.1710692924327894,0.43660811072338573,0.2196296511609271,0.19220923570204268,0.18824850729902315
1,1,True,0.020537643431730736,0.037011730030224496,0.037011730030224496,0.020537643431730736,,,
1,1,True,0.2761728336861229,0.6070585656722723,0.6070585656722723,0.2761728336861229,0.933846223520726,,0.9720885225335353
1,0,False,0.042165794762497585,0.037077880075735314,0.037077880075735314,0.042165794762497585,,,
1,1,True,0.1036785847328639,0.129390543177752,0.129390543177752,0.1036785847328639,,,
1,1,True,0.017605853219113267,0.04552938040775612,0.04552938040775612,0.017605853219113267,,,
1,0,False,0.02922811554962007,0.014454750874256154,0.014454750874256154,0.02922811554962007,0.6631221922356856,,
1,1,True,0.080337902565756,0.11960720434664941,0.11960720434664941,0.080337902565756,,,
1,1,True,0.06771479143587458,0.088236058914158,0.088236058914158,0.06771479143587458,,,
1,1,True,0.04064905782390224,0.05606143430467782,0.05606143430467782,0.04064905782390224,,,
